time,open,high,low,close,EMA,EMA,EMA,EMA,EMA,Volume,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Open Interest (열기),Open Interest (고가,Open Interest (저가),Open Interest (닫기),SMA,CVD
1781852400,62865,62896.8,62747,62747,63398.40083049393,63865.333548468865,62930.34488665365,62763.875371708746,62777.71108789528,693.87,48.353639337549936,,,,,,,,,,,,,,-609310.5205529748
1781853300,62747.1,62806.7,62679.9,62710,63387.02230437006,63853.837692265195,62922.47542641602,62758.74438392696,62755.14072526352,669.103,46.82806357601201,,,,,,,,,,,,,,-609251.2411669771
1781854200,62710,62799.9,62465.6,62517.6,63372.6516877689,63840.54179482972,62908.01558975831,62735.77825212439,62675.960483509014,2512.066,39.796697984320666,39.796697984320666,,39.796697984320666,,,,,,,,,,,-609436.8518177411
1781855100,62517.6,62650,62473.5,62592.4,63359.75496565702,63828.12247348813,62896.7436044098,62722.1231804935,62648.10698900601,1444.758,43.35757158643786,,,,,,,,,,,,,,-609467.1892636704
1781856000,62592.4,62647.2,62504.7,62638.5,63347.83339597674,63816.285433950936,62887.52061853802,62714.15906806555,62644.90465933734,944.131,45.4972033873165,,,,,,,,,,,,,,-609404.7201909397
1781856900,62638.4,62689.2,62572.3,62637.6,63336.09400100192,63804.557220677794,62878.59488216166,62706.86772824978,62642.46977289156,707.928,45.46109871774207,,,,,,,,,,,,,,-609415.6222679929
1781857800,62637.7,62758.1,62550,62619.2,63324.24451338205,63792.76262146707,62869.33077922732,62698.51842079742,62634.713181927706,1300.131,44.68044901579899,,,,,,,,,,,,,,-609549.3080519935
1781858700,62619.2,62642,62533.3,62575.7,63311.871876797224,63780.65254563157,62858.84396568349,62686.821428340525,62615.042121285136,632.88,42.808878320572546,,,,,,,,,,,,,,-609730.5361422797
1781859600,62575.7,62623.2,62283.7,62391.8,63296.66407718074,63766.83311731683,62842.16382405194,62658.72414945095,62540.62808085676,2273.661,35.95249754545132,,,,,,,,,,,,,,-610111.0435573006
1781860500,62391.7,62439.9,62272.4,62344.2,63280.920869293455,63752.67756391069,62824.37940176437,62628.76946855086,62475.15205390451,1454.637,34.41600166284074,34.41600166284074,,34.41600166284074,,,,,,,,,,,-610593.8490280338
1781861400,62344.1,62465.3,62344.1,62390,63266.19490451174,63739.11858317527,62808.865851701354,62606.029519165066,62446.76803593634,1023.045,37.19715455854835,,,,,,,,,,,,,,-610933.240168221
1781862300,62390,62400.6,62300,62353,63251.100773858656,63725.32635846706,62792.5849284263,62581.931469720774,62415.512023957555,1365.86,35.87365579055411,,,,,,,,,,,,,,-611370.3902474379
1781863200,62352.9,62538.7,62347.8,62521,63239.03299247256,63713.343011616635,62782.88546669679,62576.12847260451,62450.67468263837,1322.537,45.37709603514686,,,,,,,,,,,,,,-611639.951081015
1781864100,62520.9,62520.9,62400,62473.5,63226.37955458045,63701.00626523239,62771.83598574333,62566.354332356466,62458.28312175891,638.944,43.4178814454779,,,,,,,,,,,,,,-611944.6912637753
1781865000,62473.5,62473.6,62381.3,62389.9,63212.55344624028,63687.96043174749,62758.195414823924,62549.549157846326,62435.48874783928,659.728,40.13352723547223,,,,,,,,,,,,,,-612283.2398100824
1781865900,62389.8,62570.1,62375.6,62506.2,63200.87818266606,63676.20162148134,62749.19557858021,62545.420666622864,62459.05916522619,1038.416,46.22748991918069,,,,,,,,,,,,,,-612490.6488757887
1781866800,62506.3,62543.9,62419.5,62465.8,63188.728130060015,63664.157824252674,62739.074307916635,62537.83774599212,62461.30611015079,665.538,44.531701208485465,,,,,,,,,,,,,,-612741.6892685705
1781867700,62465.9,62664.3,62433,62616.3,63179.266508075554,63653.73137824021,62734.689511205324,62545.31034161192,62512.97074010053,1207.611,51.64759311889266,,,,,,,,,,,,,,-612853.8104810874
1781868600,62616.3,62657.1,62557.3,62625.2,63170.10838397513,63643.49723517315,62730.77917151942,62552.91888050602,62550.38049340035,632.34,52.0394315315357,,,,,,,,,,,,,,-612895.0306257457
1781869500,62625.1,62658.5,62568.6,62600,63160.68510490116,63633.11417810675,62726.1084868223,62557.402796648305,62566.920328933564,530.347,50.78451331521075,,,,,,,,,,,,,,-612982.8342804364
1781870400,62600,62661.7,62567.6,62594.3,63151.323367630066,63622.7777186231,62721.40104086436,62560.91681601513,62576.04688595571,615.231,50.48794172631734,,,,,,,,,,,,,,-613120.8691108709
1781871300,62594.2,62594.2,62458.4,62528.2,63141.02380783453,63611.88639803979,62714.50100369063,62557.80092877559,62560.09792397047,739.945,47.05611313869144,,,,,,,,,,,,,,-613316.2287193593
1781872200,62528.2,62577,62370,62478.4,63130.0713482009,63600.6079264175,62706.06882498739,62550.23893555887,62532.86528264698,1380.167,44.596583408215324,44.596583408215324,,44.596583408215324,,,,,,,,,,,-613624.4271270392
1781873100,62478.4,62844.8,62315.2,62799.4,63124.60570608188,63592.63570824419,62709.402081237844,62573.968560743735,62621.710188431316,4004.009,59.34661900520687,,,,,,,,,,,,,,-613521.9391149401
1781874000,62799.4,62974.9,62721.3,62752.8,63118.46015722102,63584.279134032804,62710.95200690792,62591.00012638719,62665.40679228755,3134.478,56.97520182998533,,,,,,,,,,,,,,-613727.7335801838
1781874900,62752.8,62784.9,62629.5,62758.9,63112.51701412646,63576.06640633099,62712.66443523264,62606.99059054079,62696.57119485836,1469.891,57.216203416347646,,,,,,,,,,,,,,-613773.9389534995
1781875800,62758.9,63099.8,62712.5,63062.3,63111.68698083511,63570.95430278541,62725.15141968862,62650.35339144166,62818.48079657224,2876.777,67.0902656652659,,,,,,,,,,,,,,-613541.7650531661
1781876700,63061.6,63410.3,63046.8,63174.2,63112.72025387916,63567.00649877759,62741.18886898545,62700.24354463769,62937.053864381494,6396.982,69.85370350298109,,,,,69.85370350298109,,69.85370350298109,,,,,,,-612722.466571912
1781877600,63174.1,63230,63001.1,63060.3,63111.85380340182,63561.964643068364,62752.58569509312,62734.53463562458,62978.13590958766,2010.259,63.96591425902054,,,,,,,,,,,,,,-612172.6497555394
1781878500,63060.3,63267,62972.8,63239.9,63113.97026946129,63558.76001975425,62769.989777411225,62782.664670327,63065.390606391775,2364.338,68.47769583360241,,,,,,,,,,,,,,-611450.0213978689
1781879400,63240,63398.3,63142.1,63280,63116.71456252805,63555.98628821441,62788.20442821797,62830.029939819666,63136.92707092785,2044.254,69.39897913068384,,,,,,,,,,,,,,-610601.523931405
1781880300,63280.1,63339.6,63161.9,63174.8,63117.67465240361,63552.19338982421,62802.01141292447,62862.86518364636,63149.55138061857,1376.063,64.10566461148292,,,,,,,,,,,,,,-609964.8893665092
1781881200,63174.8,63229.9,63082.5,63158.5,63118.34945153744,63548.27604266178,62814.743148177164,62891.020880441945,63152.53425374571,1034.539,63.300035558205714,,,,,,,,,,,,,,-609487.4141887462
1781882100,63158.6,63188.6,62992,63034.5,63116.963510189715,63543.16384323231,62822.591607170834,62904.68555849509,63113.18950249714,1315.241,57.39118916277583,57.39118916277583,,57.39118916277583,,,,,,,,,,,-609180.673885056
1781883000,63034.4,63266.3,63034.4,63220.8,63118.67981580641,63539.95624280214,62836.813335486164,62934.79169578127,63149.05966833143,1158.535,62.98214262464925,,,,,,,,,,,,,,-608792.8102769554
1781883900,63220.9,63260.1,63170.7,63193,63119.908248603,63536.503941878735,62849.53428779023,62959.38296284972,63163.706445554286,920.486,61.68149990639603,,,,,,,,,,,,,,-608529.5513934357
1781884800,63193.1,63376.6,63068.5,63359.5,63123.86844284097,63534.74270862621,62867.74734894058,62997.48934734022,63228.97096370286,2040.967,66.1854934776045,,,,,66.1854934776045,,66.1854934776045,,,,,,,-608096.9869750132
1781885700,63359.5,63367.1,63239.6,63286.3,63126.553261967565,63532.270641873714,62882.69565790699,63024.99512378401,63248.08064246857,1558.102,62.696394010246124,,,,,,,,,,,,,,-607854.0098345355
1781886600,63286.2,63363.6,63219.1,63219.1,63128.08296011686,63529.15451608392,62894.71009869602,63043.48130247124,63238.42042831238,794.419,59.59061002738522,,,,,,,,,,,,,,-607709.8323264844
1781887500,63219.1,63219.2,62897.8,62943.7,63125.035307883525,63523.32909801343,62896.45973802831,63033.9783212835,63140.18028554159,1978.309,48.89970910685309,,,,,,,,,,,,,,-607767.7963906286
1781888400,62943.7,63004.9,62860,62974,63122.53885651355,63517.86313683917,62899.22903309872,63028.266100208886,63084.78685702773,1369.262,49.963333330299264,,,,,,,,,,,,,,-607689.8341629495
